CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
22868655010661,22868654010661,1983,33,2,3,164,1,1,,0,11,10,922,801,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,24,59,29,3,2,,,,,,,,,,,,,,105.2567,,,,,,,,,,,,,,,,3.376354,12.356573,31.026445,0.683248,0.075916,2003-10-07 00:00:00,2009-10-29 09:38:40,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22868695010661,22868694010661,1983,33,2,3,165,1,1,,0,11,10,922,801,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,24,193,29,2,2,,,,,,,,,,,,,,118.3051,,,,,,,,,,,,,,,,3.943577,12.356573,31.026445,0.674185,0.074909,2003-10-07 00:00:00,2009-10-29 09:38:40,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22868743010661,22868742010661,1983,33,2,3,166,1,1,,0,11,10,922,801,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,24,156,29,1,1,,,,,,,,,,,,,,141.8235,,,,,,,,,,,,,,,,4.254395,12.356573,31.026445,0.669846,0.074427,2003-10-07 00:00:00,2009-10-29 09:38:40,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22868791010661,22868790010661,1983,33,2,3,167,1,1,,0,11,10,922,801,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,32,241,29,2,2,,,,,,,,,,,,,,123.3733,,,,,,,,,,,,,,,,3.735127,12.356573,31.026445,0.677326,0.075258,2003-10-07 00:00:00,2009-10-29 09:38:40,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22868845010661,22868844010661,1983,33,2,3,168,1,1,,0,11,10,922,801,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,32,115,29,2,1,,,,,,,,,,,,,,152.0368,,,,,,,,,,,,,,,,5.148246,12.356573,31.026445,0.659167,0.073241,2003-10-07 00:00:00,2009-10-29 09:38:40,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22868896010661,22868895010661,1983,33,2,3,169,1,1,,0,32,30,,102,,,-999,1,,5,,50,,0,,,1.0,1.0,1.0,,0,0,29,3,3,,,,,,,,,,,,,,67.9345,,,,,,,,,,,,,,,,1.586105,6.155982,34.851718,0.688573,0.076508,2003-10-07 00:00:00,2009-10-29 09:38:40,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22868934010661,22868933010661,1983,33,2,3,170,1,1,,0,46,40,,103,,,-999,1,,5,,50,,0,,,1.0,1.0,1.0,,15,302,29,1,1,,,,,,,,,,,,,,166.5759,,,,,,,,,,,,,,,,3.025285,6.155982,34.851718,0.632224,0.070247,2003-10-07 00:00:00,2009-10-29 09:38:41,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22868981010661,22868980010661,1983,33,2,3,171,1,1,,0,46,40,,167,,,25,2,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,2,,,,,,,,,,,,,,127.921,,,,,,,,,,,,,,,,3.018881,4.523476,34.561515,1.154829,0.128314,2003-10-07 00:00:00,2009-10-29 09:38:41,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869029010661,22869028010661,1983,33,2,3,172,1,1,,0,46,40,,105,,,-999,1,,5,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,2,,,,,,,,,,,,,,147.8522,,,,,,,,,,,,,,,,2.464662,6.155982,34.851718,0.649069,0.072119,2003-10-07 00:00:00,2009-10-29 09:38:41,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22869091010661,22869090010661,1983,33,2,3,173,1,1,,0,46,40,,401,,,65,1,,5,,50,,0,,,1.0,1.0,1.0,,5,115,29,3,2,,,,,,,,,,,,,,77.0516,,,,,,,,,,,,,,,,1.821035,13.048765,29.840258,1.08501,0.120557,2003-10-07 00:00:00,2009-10-29 09:38:41,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
