CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
9187684010661,9187683010661,1986,10,1,1,12,1,1,,0,31,30,,602,,,45,1,,5,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,115.4659,,,,,,,,,,,,,,,,3.664637,2.816757,44.902411,0.675984,0.075109,2003-09-26 00:00:00,2009-10-28 14:25:58,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187722010661,9187721010661,1986,10,1,1,13,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:25:58,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187724010661,9187723010661,1986,10,1,1,14,1,1,,0,46,40,,163,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,2,,,,,,,,,,,,,,100.2736,,,,,,,,,,,,,,,,2.262359,6.155982,34.561515,1.104446,0.122716,2003-09-26 00:00:00,2009-10-28 14:25:58,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187818010661,9187817010661,1986,10,1,1,16,1,1,,0,46,40,,506,,,45,1,,5,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,2,,,,,,,,,,,,,,83.5533,,,,,,,,,,,,,,,,2.51095,2.816757,23.676674,0.741019,0.082335,2003-09-26 00:00:00,2009-10-28 14:25:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187891010661,9187890010661,1986,10,1,1,19,1,1,,0,46,40,,100,,,65,2,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,3,3,,,,,,,,,,,,,,50.683,,,,,,,,,,,,,,,,1.158088,6.115436,34.851718,0.709613,0.078846,2003-09-26 00:00:00,2010-01-21 09:06:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187777010661,9187776010661,1986,10,1,1,15,1,1,,0,46,40,,505,,,65,1,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,2,,,,,,,,,,,,,,76.285,,,,,,,,,,,,,,,,2.108114,3.627571,23.676674,0.745983,0.082887,2003-09-26 00:00:00,2009-10-28 14:25:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187855010661,9187854010661,1986,10,1,1,17,1,1,,0,46,40,,100,,,45,2,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,2,,,,,,,,,,,,,,85.8817,,,,,,,,,,,,,,,,2.456231,5.459767,34.851718,0.655331,0.072815,2003-09-26 00:00:00,2010-01-21 09:06:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187889010661,9187888010661,1986,10,1,1,18,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:25:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187918010661,9187917010661,1986,10,1,1,20,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:25:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187920010661,9187919010661,1986,10,1,1,21,1,1,,0,46,40,,100,,,45,1,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,151.1162,,,,,,,,,,,,,,,,4.151212,5.459767,34.851718,0.61076,0.067862,2003-09-26 00:00:00,2010-01-21 09:06:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187976010661,9187975010661,1986,10,1,1,23,1,1,,0,46,40,,100,,,105,2,,6,,50,,0,,,1.0,1.0,1.0,,5,5,39,2,1,,,,,,,,,,,,,,104.9859,,,,,,,,,,,,,,,,2.014964,6.850136,34.851718,0.656154,0.072906,2003-09-26 00:00:00,2010-01-21 09:06:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188018010661,9188017010661,1986,10,1,1,24,1,1,,0,46,40,,504,,,-999,1,,5,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,118.5057,,,,,,,,,,,,,,,,3.834874,3.657903,23.676674,0.725505,0.080612,2003-09-26 00:00:00,2009-10-28 14:25:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188046010661,9188045010661,1986,10,1,1,25,1,1,,0,46,40,,100,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,136.6887,,,,,,,,,,,,,,,,2.996776,6.155982,34.851718,0.632985,0.070332,2003-09-26 00:00:00,2010-01-21 09:06:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188091010661,9188090010661,1986,10,1,1,26,1,2,,,46,40,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:25:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188093010661,9188092010661,1986,10,1,1,28,1,1,,0,46,40,,100,,,65,1,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,2,,,,,,,,,,,,,,71.312,,,,,,,,,,,,,,,,2.006956,6.115436,34.851718,0.661475,0.073497,2003-09-26 00:00:00,2010-01-21 09:06:59,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188121010661,9188120010661,1986,10,1,1,29,1,1,,0,31,30,,504,,,-999,1,,5,,50,,0,,,1.0,1.0,1.0,,5,5,29,3,3,,,,,,,,,,,,,,53.9645,,,,,,,,,,,,,,,,2.041693,3.657903,23.676674,0.753181,0.083687,2003-09-26 00:00:00,2009-10-28 14:26:00,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188151010661,9188150010661,1986,10,1,1,30,1,1,,0,46,40,,602,,,65,1,,5,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,89.305,,,,,,,,,,,,,,,,2.555072,3.627571,44.902411,0.693768,0.077085,2003-09-26 00:00:00,2009-10-28 14:26:00,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188190010661,9188189010661,1986,10,1,1,70,1,1,,0,46,40,,602,,,45,1,,5,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,165.1709,,,,,,,,,,,,,,,,3.930645,2.816757,44.902411,0.672113,0.074679,2003-09-26 00:00:00,2009-10-28 14:26:00,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188238010661,9188237010661,1986,10,1,1,71,1,1,,0,46,40,,602,,,-999,2,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,98.1121,,,,,,,,,,,,,,,,2.606192,3.657903,44.902411,0.698973,0.077664,2003-09-26 00:00:00,2009-10-28 14:26:00,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188277010661,9188276010661,1986,10,1,1,72,1,1,,0,31,30,,520,,,45,2,,5,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,64.8088,,,,,,,,,,,,,,,,1.595869,2.816757,23.676674,0.760427,0.084492,2003-09-26 00:00:00,2009-10-28 14:26:00,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188316010661,9188315010661,1986,10,1,1,73,1,1,,0,46,40,,520,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,2,,,,,,,,,,,,,,53.303,,,,,,,,,,,,,,,,1.749428,3.657903,23.676674,0.760549,0.084505,2003-09-26 00:00:00,2009-10-28 14:26:00,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188348010661,9188347010661,1986,10,1,1,74,1,1,,0,46,40,,608,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,109.2651,,,,,,,,,,,,,,,,3.027012,3.657903,44.902411,0.689781,0.076642,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188381010661,9188380010661,1986,10,1,1,75,1,1,,0,46,40,,504,,,65,2,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,2,,,,,,,,,,,,,,76.8995,,,,,,,,,,,,,,,,2.281735,3.627571,23.676674,0.742836,0.082537,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188408010661,9188407010661,1986,10,1,1,76,1,1,,0,46,40,,405,,,45,2,,3,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,107.1007,,,,,,,,,,,,,,,,2.499123,10.542785,29.840258,1.033676,0.114853,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188450010661,9188449010661,1986,10,1,1,77,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188452010661,9188451010661,1986,10,1,1,78,1,1,,0,46,40,,520,,,85,1,,5,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,106.1943,,,,,,,,,,,,,,,,2.731844,4.307565,23.676674,0.735406,0.081712,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188495010661,9188494010661,1986,10,1,1,79,1,1,,0,46,40,,520,,,-999,1,,3,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,167.8051,,,,,,,,,,,,,,,,5.238582,3.657903,23.676674,0.712806,0.079201,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188536010661,9188535010661,1986,10,1,1,80,1,1,,0,46,40,,520,,,85,2,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,2,,,,,,,,,,,,,,70.7497,,,,,,,,,,,,,,,,1.534805,4.307565,23.676674,0.758157,0.08424,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188566010661,9188565010661,1986,10,1,1,81,1,1,,0,46,40,,406,,,5,3,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,3,3,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4.070789,9.021486,29.840258,1.687486,0.187498,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188568010661,9188567010661,1986,10,1,1,82,1,1,,0,46,40,,520,,,-999,3,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,2,,,,,,,,,,,,,,34.772,,,,,,,,,,,,,,,,1.053887,3.657903,23.676674,0.787442,0.087494,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188587010661,9188586010661,1986,10,1,1,83,1,1,,0,46,40,,161,,,-999,3,,4,,50,,0,,,1.0,1.0,1.0,,5,5,29,1,1,,,,,,,,,,,,,,26.2482,,,,,,,,,,,,,,,,0.600361,6.155982,34.561515,1.786147,0.198461,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188602010661,9188601010661,1986,10,1,1,84,1,1,,0,46,40,,504,,,65,2,,6,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,2,,,,,,,,,,,,,,94.548,,,,,,,,,,,,,,,,2.548372,3.627571,23.676674,0.73847,0.082052,2003-09-26 00:00:00,2009-10-28 14:26:01,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188634010661,9188633010661,1986,10,1,1,85,1,1,,0,46,40,,520,,,-999,1,,4,,50,,0,,,1.0,1.0,1.0,,5,5,29,2,1,,,,,,,,,,,,,,97.2809,,,,,,,,,,,,,,,,3.1541,3.657903,23.676674,0.733754,0.081528,2003-09-26 00:00:00,2009-10-28 14:26:02,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
