CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
9683047010661,9683046010661,1987,34,1,1,19,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:05,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683049010661,9683048010661,1987,34,1,1,21,1,1,,0,46,40,,167,,,25,2,,5,,50,,0,,,1.0,1.0,1.0,,0,0,29,3,3,,,,,,,,,,,,,,80.8565,,,,,,,,,,,,,,,,2.519509,4.523476,34.561515,1.268697,0.140966,2003-09-26 00:00:00,2009-10-29 10:36:05,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683082010661,9683081010661,1987,34,1,1,22,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:05,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683084010661,9683083010661,1987,34,1,1,23,1,1,,0,46,40,,708,,,65,2,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,3,3,,,,,,,,,,,,,,72.9526,,,,,,,,,,,,,,,,1.941244,3.627571,49.812922,0.709136,0.078793,2003-09-26 00:00:00,2009-10-29 10:36:05,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683113010661,9683112010661,1987,34,1,1,25,1,1,,0,46,40,,520,,,45,2,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,2,,,,,,,,,,,,,,90.4697,,,,,,,,,,,,,,,,2.502778,2.816757,23.676674,0.741155,0.082351,2003-09-26 00:00:00,2009-10-29 10:36:05,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683145010661,9683144010661,1987,34,1,1,26,1,1,,0,46,40,,520,,,65,2,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,2,,,,,,,,,,,,,,91.6708,,,,,,,,,,,,,,,,2.543605,3.627571,23.676674,0.738544,0.08206,2003-09-26 00:00:00,2009-10-29 10:36:05,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683178010661,9683177010661,1987,34,1,1,27,1,1,,0,46,40,,409,,,85,2,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,3,3,,,,,,,,,,,,,,69.3054,,,,,,,,,,,,,,,,1.172892,14.983047,29.840258,1.191463,0.132385,2003-09-26 00:00:00,2009-10-29 10:36:05,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683206010661,9683205010661,1987,34,1,1,29,1,1,,0,46,40,,504,,,65,2,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,1,1,,,,,,,,,,,,,,87.7742,,,,,,,,,,,,,,,,2.331875,3.627571,23.676674,0.741975,0.082442,2003-09-26 00:00:00,2009-10-29 10:36:05,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683232010661,9683231010661,1987,34,1,1,31,1,1,,0,46,40,,520,,,65,2,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,1,1,,,,,,,,,,,,,,78.8582,,,,,,,,,,,,,,,,1.764946,3.627571,23.676674,0.753107,0.083679,2003-09-26 00:00:00,2009-10-29 10:36:05,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683257010661,9683256010661,1987,34,1,1,33,1,1,,0,46,40,,409,,,65,2,,5,,50,,0,,,1.0,1.0,1.0,,0,0,29,3,3,,,,,,,,,,,,,,87.7866,,,,,,,,,,,,,,,,1.679076,13.048765,29.840258,1.107721,0.12308,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683282010661,9683281010661,1987,34,1,1,35,1,1,,0,32,30,,167,,,65,1,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,3,2,,,,,,,,,,,,,,26.2498,,,,,,,,,,,,,,,,0.59731,6.115436,34.561515,1.641447,0.182383,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683293010661,9683292010661,1987,34,1,1,38,1,1,,0,46,40,,167,,,-999,2,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,1,1,,,,,,,,,,,,,,68.466,,,,,,,,,,,,,,,,1.142658,6.155982,34.561515,1.377764,0.153085,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683325010661,9683324010661,1987,34,1,1,42,1,1,,1,46,40,,167,,,65,2,,6,,,,0,,,1.0,1.0,1.0,,0,0,29,5,5,,,,,,,,,,,,,,33.2699,,,,,,,,,,,,,,,,0.897222,6.115436,34.561515,1.433086,0.159232,2003-09-26 00:00:00,2010-01-21 08:11:58,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683350010661,9683349010661,1987,34,1,1,46,1,1,,0,46,40,,504,,,65,2,,5,,50,,0,,,1.0,1.0,1.0,,5,95,29,1,1,,,,,,,,,,,,,,86.2471,,,,,,,,,,,,,,,,2.256471,3.627571,23.676674,0.743278,0.082586,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683378010661,9683377010661,1987,34,1,1,51,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683380010661,9683379010661,1987,34,1,1,53,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683382010661,9683381010661,1987,34,1,1,56,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683384010661,9683383010661,1987,34,1,1,58,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683386010661,9683385010661,1987,34,1,1,60,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683388010661,9683387010661,1987,34,1,1,63,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683390010661,9683389010661,1987,34,1,1,64,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683392010661,9683391010661,1987,34,1,1,65,1,1,,0,46,40,,167,,,25,3,,5,,50,,0,,,1.0,1.0,1.0,,0,0,29,1,1,,,,,,,,,,,,,,123.0492,,,,,,,,,,,,,,,,2.651035,4.523476,34.561515,1.233499,0.137055,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683443010661,9683442010661,1987,34,1,1,66,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683445010661,9683444010661,1987,34,1,1,67,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683447010661,9683446010661,1987,34,1,1,68,1,1,,0,46,40,,167,,,45,3,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,4,3,,,,,,,,,,,,,,55.1502,,,,,,,,,,,,,,,,1.09165,5.459767,34.561515,1.487635,0.165293,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683475010661,9683474010661,1987,34,1,1,69,1,1,,0,46,40,,162,,,45,1,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,2,,,,,,,,,,,,,,91.2349,,,,,,,,,,,,,,,,2.101365,5.459767,34.561515,1.158901,0.128767,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683514010661,9683513010661,1987,34,1,1,70,1,1,,0,46,40,,167,,,65,1,,6,,50,,0,,,1.0,1.0,1.0,,0,0,39,3,3,,,,,,,,,,,,,,87.035,,,,,,,,,,,,,,,,1.457689,6.115436,34.561515,1.234814,0.137202,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683551010661,9683550010661,1987,34,1,1,71,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683553010661,9683552010661,1987,34,1,1,72,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683555010661,9683554010661,1987,34,1,1,73,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683557010661,9683556010661,1987,34,1,1,74,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683559010661,9683558010661,1987,34,1,1,75,1,1,,0,46,40,,409,,,25,3,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,4,4,,,,,,,,,,,,,,34.5763,,,,,,,,,,,,,,,,1.818405,7.612249,29.840258,1.449503,0.161056,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683581010661,9683580010661,1987,34,1,1,76,1,1,,0,46,40,,105,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,10,88,29,2,2,,,,,,,,,,,,,,122.4216,,,,,,,,,,,,,,,,3.207314,6.155982,34.851718,0.627566,0.06973,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683615010661,9683614010661,1987,34,1,1,77,1,1,,0,46,40,,167,,,-999,1,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,3,3,,,,,,,,,,,,,,76.2008,,,,,,,,,,,,,,,,1.590353,6.155982,34.561515,1.233156,0.137017,2003-09-26 00:00:00,2009-10-29 10:36:06,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9683633010661,9683632010661,1987,34,1,1,78,1,1,,0,46,40,,167,,,-999,3,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,4,4,,,,,,,,,,,,,,34.4144,,,,,,,,,,,,,,,,0.689789,6.155982,34.561515,1.675529,0.18617,2003-09-26 00:00:00,2009-10-29 10:36:07,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
