CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,SPCD,SPGRPCD,STOCKING,TREECOUNT,TOTAGE,CREATED_DATE,MODIFIED_DATE,TREECOUNT_CALC,TPA_UNADJ,CYCLE,SUBCYCLE,DAMAGE_AGENT_CD1_SRS,PCT_AFFECTED_DAMAGE_AGENT1_SRS,DAMAGE_AGENT_CD2_SRS,PCT_AFFECTED_DAMAGE_AGENT2_SRS,DAMAGE_AGENT_CD3_SRS,PCT_AFFECTED_DAMAGE_AGENT3_SRS,AGECD_RMRS,COUNTCHKCD_RMRS,SPCD_ID_CD
66085833010538,59775269010538,2004,34,1,5,791,2,1,816.0,43,0.0087,22,,2007-02-07 07:25:53,2025-06-02 12:57:44,22.0,1649.236214,5,1,,,,,,,,,
66085835010538,59775269010538,2004,34,1,5,791,3,1,816.0,43,0.002,5,,2007-02-07 07:25:54,2025-06-02 12:57:44,5.0,374.826412,5,1,,,,,,,,,
66085837010538,59775269010538,2004,34,1,5,791,4,1,816.0,43,0.011,28,,2007-02-07 07:25:54,2025-06-02 12:57:44,28.0,2099.027909,5,1,,,,,,,,,
66085718010538,59775148010538,2004,34,1,5,1116,2,2,43.0,9,0.0045,8,,2007-02-07 07:25:52,2025-06-02 12:57:44,8.0,599.72226,5,1,,,,,,,,,
66086428010538,59888265010538,2004,34,1,9,395,2,2,816.0,43,0.0034,7,,2007-02-07 07:26:02,2025-06-02 12:57:44,7.0,524.756977,5,1,,,,,,,,,
66086430010538,59888265010538,2004,34,1,9,395,3,2,816.0,43,0.0039,8,,2007-02-07 07:26:02,2025-06-02 12:57:44,8.0,599.72226,5,1,,,,,,,,,
66086432010538,59888265010538,2004,34,1,9,395,4,2,816.0,43,0.0049,10,,2007-02-07 07:26:03,2025-06-02 12:57:44,10.0,749.652825,5,1,,,,,,,,,
66086510010538,59775962010538,2004,34,1,9,1150,1,1,816.0,43,0.0004,1,,2007-02-07 07:26:04,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66086512010538,59775962010538,2004,34,1,9,1150,4,1,591.0,42,0.001,2,,2007-02-07 07:26:05,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66086721010538,59776190010538,2004,34,1,11,46,4,1,611.0,34,0.0001,1,,2007-02-07 07:26:08,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66086902010538,59776371010538,2004,34,1,11,643,2,2,316.0,32,114.5114,14,,2007-02-07 07:26:11,2025-06-02 12:57:44,14.0,1049.513954,5,1,,,,,,,,,
66086904010538,59776371010538,2004,34,1,11,643,2,2,611.0,34,5.4886,1,,2007-02-07 07:26:11,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66086814010538,59776280010538,2004,34,1,11,920,1,1,802.0,25,0.0011,2,,2007-02-07 07:26:09,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66086816010538,59776280010538,2004,34,1,11,920,3,1,316.0,32,0.0007,1,,2007-02-07 07:26:10,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66086634010538,59776101010538,2004,34,1,11,968,1,1,816.0,43,0.0024,6,,2007-02-07 07:26:06,2025-06-02 12:57:44,6.0,449.791695,5,1,,,,,,,,,
66086640010538,59776101010538,2004,34,1,11,968,2,1,126.0,3,0.0004,1,,2007-02-07 07:26:07,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66086638010538,59776101010538,2004,34,1,11,968,2,1,806.0,28,0.0004,1,,2007-02-07 07:26:06,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66086636010538,59776101010538,2004,34,1,11,968,2,1,816.0,43,0.0016,4,,2007-02-07 07:26:06,2025-06-02 12:57:44,4.0,299.86113,5,1,,,,,,,,,
66086644010538,59776101010538,2004,34,1,11,968,3,1,126.0,3,0.0004,1,,2007-02-07 07:26:07,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66086642010538,59776101010538,2004,34,1,11,968,3,1,816.0,43,0.0004,1,,2007-02-07 07:26:07,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66086974010538,59776445010538,2004,34,1,11,1121,2,1,802.0,25,0.2312,1,,2007-02-07 07:26:12,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
