scenario,response,group,group_label,term,estimate,std_error,statistic,p_value,conf_low,conf_high,n,stable_plots
baseline,CWD,community,Combined saplings + adults,cumulative_site_CWD_mm,0.000287673508532651,5.60147573361182e-05,5.13567356556518,2.81837717292373e-07,0.000177884826968316,0.000397462190096986,74888,73685
baseline,CWD,community,Combined saplings + adults,disease_cumulative_mortality_pct,0.178632370002177,0.0379297440281009,4.7095590697853,2.48697467597888e-06,0.104290236126096,0.252974503878259,74888,73685
baseline,CWD,community,Combined saplings + adults,fire_cumulative_mortality_pct,0.104627870380963,0.0352860801469838,2.96513157440942,0.00302648843309269,0.0354673062520375,0.173788434509888,74888,73685
baseline,CWD,community,Combined saplings + adults,full_survey_period_years,-0.0949058213207433,0.0338129194320727,-2.80679169130607,0.00500505102186258,-0.161178996834345,-0.028632645807142,74888,73685
baseline,CWD,community,Combined saplings + adults,insect_cumulative_mortality_pct,0.130925099732772,0.0295175262293753,4.4355037991794,9.1987831564145e-06,0.0730708762766576,0.188779323188886,74888,73685
condition_prop_80,CWD,community,Combined saplings + adults,cumulative_site_CWD_mm,0.000267963567261995,6.22274088339472e-05,4.30619838240495,1.66390784112606e-05,0.000145997221729344,0.000389929912794646,51526,51524
condition_prop_80,CWD,community,Combined saplings + adults,disease_cumulative_mortality_pct,0.123569473912669,0.0390947525270662,3.16076879696625,0.00157444416104557,0.0469433667907472,0.20019558103459,51526,51524
condition_prop_80,CWD,community,Combined saplings + adults,fire_cumulative_mortality_pct,0.11511833706046,0.0411694954369521,2.79620471027523,0.00517257844070282,0.0344257130229169,0.195810961098003,51526,51524
condition_prop_80,CWD,community,Combined saplings + adults,full_survey_period_years,-0.132114019227118,0.0389030572469097,-3.39598038243157,0.000684348694021957,-0.208364401676991,-0.0558636367772445,51526,51524
condition_prop_80,CWD,community,Combined saplings + adults,insect_cumulative_mortality_pct,0.119485549110419,0.0347856090755175,3.43491323814462,0.000593210284760236,0.0513054063795879,0.187665691841249,51526,51524
state_fixed_effects,CWD,community,Combined saplings + adults,cumulative_site_CWD_mm,0.000340005748592458,9.64825165761947e-05,3.52401409766241,0.00042531510860822,0.000150900432336949,0.000529111064847966,74888,73685
state_fixed_effects,CWD,community,Combined saplings + adults,disease_cumulative_mortality_pct,0.177855887847292,0.0388959963934754,4.57260140730387,4.82476103308057e-06,0.101619902716737,0.254091872977847,74888,73685
state_fixed_effects,CWD,community,Combined saplings + adults,fire_cumulative_mortality_pct,0.10863218353877,0.0355871329532468,3.05256913169956,0.00226971019130096,0.0388815564763428,0.178382810601196,74888,73685
state_fixed_effects,CWD,community,Combined saplings + adults,full_survey_period_years,-0.260619823668958,0.051573579218248,-5.05335925137312,4.35125910425203e-07,-0.36170381644389,-0.159535830894026,74888,73685
state_fixed_effects,CWD,community,Combined saplings + adults,insect_cumulative_mortality_pct,0.141711329623719,0.0301903819875175,4.69392304086485,2.68488685152506e-06,0.0825383111720768,0.200884348075362,74888,73685
mean_monthly_CWD,CWD,community,Combined saplings + adults,disease_cumulative_mortality_pct,0.180830394119966,0.0379434893703934,4.76578188038407,1.88475012067029e-06,0.106461319432576,0.255199468807357,74888,73685
mean_monthly_CWD,CWD,community,Combined saplings + adults,fire_cumulative_mortality_pct,0.106540772339562,0.0352612396478722,3.02146984631016,0.00251635599995057,0.0374288954812161,0.175652649197909,74888,73685
mean_monthly_CWD,CWD,community,Combined saplings + adults,full_survey_period_years,-0.0216941787777788,0.0358197827070805,-0.605647972663176,0.544750374806165,-0.091900797610984,0.0485124400554264,74888,73685
mean_monthly_CWD,CWD,community,Combined saplings + adults,insect_cumulative_mortality_pct,0.134095430597102,0.0294602787007624,4.55173666071365,5.32884351268575e-06,0.0763534120489104,0.191837449145293,74888,73685
mean_monthly_CWD,CWD,community,Combined saplings + adults,mean_monthly_site_CWD_mm,0.041428091933864,0.00779872178084973,5.31216436462619,1.08639324565362e-07,0.0261426310495325,0.0567135528181955,74888,73685
no_survey_period,CWD,community,Combined saplings + adults,cumulative_site_CWD_mm,0.000289062449623963,5.60059353573947e-05,5.16128242086036,2.45888543630652e-07,0.000179291059123379,0.000398833840124547,74888,73685
no_survey_period,CWD,community,Combined saplings + adults,disease_cumulative_mortality_pct,0.174712830282417,0.0377748785225147,4.62510634357921,3.75031221739066e-06,0.10067423214195,0.248751428422883,74888,73685
no_survey_period,CWD,community,Combined saplings + adults,fire_cumulative_mortality_pct,0.105655455415375,0.0352903334616923,2.99389223765948,0.00275533119407884,0.0364865548229888,0.174824356007761,74888,73685
no_survey_period,CWD,community,Combined saplings + adults,insect_cumulative_mortality_pct,0.131410495955361,0.0295030810997901,4.45412787603041,8.43566013171481e-06,0.0735845849030987,0.189236407007623,74888,73685
baseline,CWD,saplings,Saplings,cumulative_site_CWD_mm,0.000202204936411193,8.88301622811473e-05,2.27630943385215,0.0228317621743091,2.80967446295433e-05,0.000376313128192843,49324,48899
baseline,CWD,saplings,Saplings,disease_cumulative_mortality_pct,0.00346681862692178,0.0516918005821541,0.0670670897101358,0.94652856535729,-0.0978497353247821,0.104783372578626,49324,48899
baseline,CWD,saplings,Saplings,fire_cumulative_mortality_pct,0.0162129467667787,0.0860206425122951,0.18847739674185,0.850503208260451,-0.152388552308609,0.184814445842166,49324,48899
baseline,CWD,saplings,Saplings,full_survey_period_years,-0.128253498194698,0.0476206519270754,-2.69323272581613,0.00707867747677432,-0.221590551573538,-0.0349164448158587,49324,48899
baseline,CWD,saplings,Saplings,insect_cumulative_mortality_pct,0.19211466743226,0.0557497297698523,3.44601970673856,0.000569382479034139,0.0828445232235448,0.301384811640976,49324,48899
common_histories,CWD,saplings,Saplings,cumulative_site_CWD_mm,-0.000277197975261976,0.000161894257042473,-1.71221623500365,0.0868968051794571,-0.000594554419770514,4.01584692465605e-05,7761,7726
common_histories,CWD,saplings,Saplings,disease_cumulative_mortality_pct,-0.0250148516781195,0.145201754479648,-0.172276511174152,0.863224645088186,-0.309649485295625,0.259619781939386,7761,7726
common_histories,CWD,saplings,Saplings,fire_cumulative_mortality_pct,-0.078676014483837,0.181198111880455,-0.434198864807947,0.664156116898038,-0.433873225234526,0.276521196266851,7761,7726
common_histories,CWD,saplings,Saplings,full_survey_period_years,0.107976760821052,0.150056307076226,0.719574957727046,0.471808419145749,-0.186174106292776,0.40212762793488,7761,7726
common_histories,CWD,saplings,Saplings,insect_cumulative_mortality_pct,0.20959050338456,0.136805340469844,1.53203451462306,0.125554708110477,-0.0585848922991756,0.477765899068297,7761,7726
condition_prop_80,CWD,saplings,Saplings,cumulative_site_CWD_mm,0.000181041201419998,9.9553921671419e-05,1.81852405591344,0.0689926254375218,-1.40876548225872e-05,0.000376170057662582,34968,34966
condition_prop_80,CWD,saplings,Saplings,disease_cumulative_mortality_pct,-0.0440835259597155,0.062141598623215,-0.709404439802207,0.478078264104193,-0.165883037830827,0.0777159859113963,34968,34966
condition_prop_80,CWD,saplings,Saplings,fire_cumulative_mortality_pct,-0.0138717460351665,0.107419163932774,-0.129136604003433,0.897250301516685,-0.22441672753693,0.196673235466597,34968,34966
condition_prop_80,CWD,saplings,Saplings,full_survey_period_years,-0.127942511089412,0.0555453796461339,-2.30338710266276,0.0212629112410931,-0.236813223743837,-0.019071798434986,34968,34966
condition_prop_80,CWD,saplings,Saplings,insect_cumulative_mortality_pct,0.176483276083759,0.0638813370968306,2.76267348343458,0.00573600395818536,0.0512738214116169,0.301692730755902,34968,34966
state_fixed_effects,CWD,saplings,Saplings,cumulative_site_CWD_mm,0.000307084499457328,0.000157157693036248,1.95398961084584,0.050708095488928,-9.46486013511595e-07,0.000615115484928167,49324,48899
state_fixed_effects,CWD,saplings,Saplings,disease_cumulative_mortality_pct,-0.0104740982926614,0.052909824535971,-0.197961312185802,0.843076149779717,-0.114177996447652,0.0932297998623294,49324,48899
state_fixed_effects,CWD,saplings,Saplings,fire_cumulative_mortality_pct,0.010738368865319,0.0861765496958715,0.124608944117816,0.900833655573887,-0.158168714297155,0.179645452027793,49324,48899
state_fixed_effects,CWD,saplings,Saplings,full_survey_period_years,-0.399361513086831,0.0746664400761361,-5.34860792451882,8.90274888841803e-08,-0.545708641718624,-0.253014384455038,49324,48899
state_fixed_effects,CWD,saplings,Saplings,insect_cumulative_mortality_pct,0.211060505636156,0.0579853296975305,3.63989489646972,0.000273028200364507,0.0974085557728915,0.32471245549942,49324,48899
mean_monthly_CWD,CWD,saplings,Saplings,disease_cumulative_mortality_pct,0.00538852484550886,0.0516997203625752,0.104227349929915,0.916989353891818,-0.0959435519715486,0.106720601662566,49324,48899
mean_monthly_CWD,CWD,saplings,Saplings,fire_cumulative_mortality_pct,0.0177711101600475,0.0859696142787871,0.206713852436494,0.83623419174599,-0.150730372960875,0.18627259328097,49324,48899
mean_monthly_CWD,CWD,saplings,Saplings,full_survey_period_years,-0.0883910774533631,0.0498252545318875,-1.77402159374407,0.0760657471896177,-0.186049178585173,0.00926702367844678,49324,48899
mean_monthly_CWD,CWD,saplings,Saplings,insect_cumulative_mortality_pct,0.193899919790712,0.0557664029719187,3.47700245053192,0.000507489609426975,0.0845970959044129,0.30320274367701,49324,48899
mean_monthly_CWD,CWD,saplings,Saplings,mean_monthly_site_CWD_mm,0.0281198563013183,0.0117851029645762,2.38605096500567,0.0170341399351491,0.00502091204149902,0.0512188005611376,49324,48899
no_survey_period,CWD,saplings,Saplings,cumulative_site_CWD_mm,0.000208340353523145,8.88208983402174e-05,2.34562312942527,0.0189992429025985,3.42503192643255e-05,0.000382430387781964,49324,48899
no_survey_period,CWD,saplings,Saplings,disease_cumulative_mortality_pct,-0.00297799799302536,0.0515459208964857,-0.0577736888047022,0.953929130509344,-0.104008625947262,0.0980526299612113,49324,48899
no_survey_period,CWD,saplings,Saplings,fire_cumulative_mortality_pct,0.0172373694893143,0.0860436807646127,0.200332776749406,0.841221155974605,-0.151409284755161,0.18588402373379,49324,48899
no_survey_period,CWD,saplings,Saplings,insect_cumulative_mortality_pct,0.192264230166548,0.0557268013762748,3.45012140331462,0.000560803036771492,0.0830390259407391,0.301489434392358,49324,48899
baseline,CWD,trees,Adults,cumulative_site_CWD_mm,0.000204182068013383,4.75970724351563e-05,4.28980308172419,1.79063200793961e-05,0.000110891960283344,0.000297472175743422,72388,71316
baseline,CWD,trees,Adults,disease_cumulative_mortality_pct,0.195258911230534,0.0322363581012887,6.05710206522146,1.39276173293713e-09,0.132075753817011,0.258442068644057,72388,71316
baseline,CWD,trees,Adults,fire_cumulative_mortality_pct,0.137099585637257,0.0273874821991546,5.00592148779157,5.57256000817177e-07,0.0834202092786706,0.190778961995844,72388,71316
baseline,CWD,trees,Adults,full_survey_period_years,0.0203520979310835,0.0272905061937591,0.745757436178947,0.455816377903345,-0.0331372057711879,0.0738414016333548,72388,71316
baseline,CWD,trees,Adults,insect_cumulative_mortality_pct,0.100016130043362,0.0225043917745526,4.44429385363163,8.83117239801272e-06,0.0559075950928738,0.14412466499385,72388,71316
common_histories,CWD,trees,Adults,cumulative_site_CWD_mm,0.00024963259900794,9.11129696027154e-05,2.73981410216818,0.00615290201593962,7.1043537491542e-05,0.000428221660524339,19796,19653
common_histories,CWD,trees,Adults,disease_cumulative_mortality_pct,0.261055815823467,0.0633998323749413,4.1176105053339,3.84374174744127e-05,0.136786827407132,0.385324804239802,19796,19653
common_histories,CWD,trees,Adults,fire_cumulative_mortality_pct,0.12953456347799,0.0382583672664191,3.38578388816104,0.000711132038775605,0.0545449551373582,0.204524171818621,19796,19653
common_histories,CWD,trees,Adults,full_survey_period_years,-0.00537309002779935,0.0577474727172669,-0.0930445918231977,0.925869077559604,-0.118562979485789,0.10781679943019,19796,19653
common_histories,CWD,trees,Adults,insect_cumulative_mortality_pct,0.115852423801141,0.0390641204578708,2.96569902107698,0.00302356312152378,0.039283471631605,0.192421375970676,19796,19653
condition_prop_80,CWD,trees,Adults,cumulative_site_CWD_mm,0.000169641118362986,5.19971092671209e-05,3.26251056556821,0.00110504130968559,6.7726187939148e-05,0.000271556048786825,49968,49966
condition_prop_80,CWD,trees,Adults,disease_cumulative_mortality_pct,0.162567642712622,0.0306231084957795,5.30865907146647,1.10905101582869e-07,0.102545998900155,0.222589286525088,49968,49966
condition_prop_80,CWD,trees,Adults,fire_cumulative_mortality_pct,0.144642227950478,0.0307088074203474,4.7101219520052,2.48233080928698e-06,0.084452613263134,0.204831842637823,49968,49966
condition_prop_80,CWD,trees,Adults,full_survey_period_years,-0.0072801368184028,0.0308710141297493,-0.235824349268371,0.813569939600041,-0.0677876785162287,0.0532274048794231,49968,49966
condition_prop_80,CWD,trees,Adults,insect_cumulative_mortality_pct,0.0892003846453635,0.025523961011628,3.49477044745235,0.000474880489765536,0.0391731283746831,0.139227640916044,49968,49966
state_fixed_effects,CWD,trees,Adults,cumulative_site_CWD_mm,0.000187230992199147,8.22837843712522e-05,2.27543000883855,0.0228830585279239,2.59550396530394e-05,0.000348506944745255,72388,71316
state_fixed_effects,CWD,trees,Adults,disease_cumulative_mortality_pct,0.192789162632458,0.0330439441033181,5.83432661759948,5.42374914579506e-09,0.128023138538349,0.257555186726567,72388,71316
state_fixed_effects,CWD,trees,Adults,fire_cumulative_mortality_pct,0.140293449861882,0.0276696803482725,5.07029528697251,3.98176751629444e-07,0.0860609654311701,0.194525934292594,72388,71316
state_fixed_effects,CWD,trees,Adults,full_survey_period_years,-0.0117142753016293,0.0403228674605773,-0.290511961062343,0.771425434414435,-0.0907469657495311,0.0673184151462725,72388,71316
state_fixed_effects,CWD,trees,Adults,insect_cumulative_mortality_pct,0.0855504400289727,0.0230406693757345,3.71301886389945,0.00020495526930579,0.0403908022064594,0.130710077851486,72388,71316
mean_monthly_CWD,CWD,trees,Adults,disease_cumulative_mortality_pct,0.196773040873635,0.0322495420349689,6.10157628471962,1.05558144093575e-09,0.133564042992822,0.259982038754447,72388,71316
mean_monthly_CWD,CWD,trees,Adults,fire_cumulative_mortality_pct,0.138747025427448,0.0273743769050236,5.06849985695877,4.0194833575163e-07,0.0850933354028889,0.192400715452006,72388,71316
mean_monthly_CWD,CWD,trees,Adults,full_survey_period_years,0.0697302629981084,0.0290692533362945,2.39876346982213,0.0164530509399669,0.0127546206606679,0.126705905335549,72388,71316
mean_monthly_CWD,CWD,trees,Adults,insect_cumulative_mortality_pct,0.10245790728078,0.022475321472559,4.55868484043154,5.15590462361462e-06,0.0584063500279942,0.146509464533566,72388,71316
mean_monthly_CWD,CWD,trees,Adults,mean_monthly_site_CWD_mm,0.0278025612780586,0.00653949072146257,4.25148722771496,2.12621383937888e-05,0.0149851806558374,0.0406199419002799,72388,71316
no_survey_period,CWD,trees,Adults,cumulative_site_CWD_mm,0.000203979365492452,4.75879655530303e-05,4.28636448568379,1.81855388864946e-05,0.000110707107243417,0.000297251623741488,72388,71316
no_survey_period,CWD,trees,Adults,disease_cumulative_mortality_pct,0.196111215226666,0.0321070676869213,6.10803880126838,1.01374552148878e-09,0.133181466620863,0.259040963832468,72388,71316
no_survey_period,CWD,trees,Adults,fire_cumulative_mortality_pct,0.136873882590152,0.0273934378003412,4.99659384074995,5.84874432144684e-07,0.0831828332849429,0.19056493189536,72388,71316
no_survey_period,CWD,trees,Adults,insect_cumulative_mortality_pct,0.0999275474053961,0.022499866782504,4.44125062478594,8.95697789874412e-06,0.0558278814348475,0.144027213375945,72388,71316
baseline,precipitation,community,Combined saplings + adults,cumulative_site_CWD_mm,-0.000372336046964626,4.4890455820959e-05,-8.29432537842009,1.109919439805e-16,-0.000460321145781207,-0.000284350948148046,74888,73685
baseline,precipitation,community,Combined saplings + adults,disease_cumulative_mortality_pct,-0.075181925575657,0.0355461917381826,-2.11504867045712,0.0344290931295352,-0.144852307295793,-0.00551154385552141,74888,73685
baseline,precipitation,community,Combined saplings + adults,fire_cumulative_mortality_pct,-0.125959161463123,0.0373206315815113,-3.3750543901707,0.000738385519691968,-0.199107437584288,-0.0528108853419585,74888,73685
baseline,precipitation,community,Combined saplings + adults,full_survey_period_years,0.295964034878974,0.0409558952031527,7.22640863814379,5.00640715089635e-13,0.215690657817643,0.376237411940306,74888,73685
baseline,precipitation,community,Combined saplings + adults,insect_cumulative_mortality_pct,-0.0561007752770869,0.0249724886977939,-2.24650318019938,0.024674697734987,-0.105046744873267,-0.0071548056809069,74888,73685
condition_prop_80,precipitation,community,Combined saplings + adults,cumulative_site_CWD_mm,-0.000374451546698747,4.80557076432823e-05,-7.79203064656341,6.7169222235639e-15,-0.00046864121573795,-0.000280261877659545,51526,51524
condition_prop_80,precipitation,community,Combined saplings + adults,disease_cumulative_mortality_pct,-0.0470026960082056,0.0360640450750078,-1.30331181403658,0.192474153654098,-0.117688586122337,0.0236831941059255,51526,51524
condition_prop_80,precipitation,community,Combined saplings + adults,fire_cumulative_mortality_pct,-0.108967330546413,0.0418178546627371,-2.6057608986697,0.00916967908610997,-0.190930745170342,-0.0270039159224838,51526,51524
condition_prop_80,precipitation,community,Combined saplings + adults,full_survey_period_years,0.347406088113557,0.0463313377293027,7.49829608079365,6.56869295841404e-14,0.256596201403325,0.43821597482379,51526,51524
condition_prop_80,precipitation,community,Combined saplings + adults,insect_cumulative_mortality_pct,-0.0499110536945217,0.0276560775555793,-1.80470471975708,0.0711267376222255,-0.104117243128227,0.00429513573918362,51526,51524
state_fixed_effects,precipitation,community,Combined saplings + adults,cumulative_site_CWD_mm,-0.000372244245518551,8.5719664331144e-05,-4.34257703203938,1.41005895611939e-05,-0.000540254417805625,-0.000204234073231476,74888,73685
state_fixed_effects,precipitation,community,Combined saplings + adults,disease_cumulative_mortality_pct,-0.0422551752174743,0.0365946940188003,-1.15468038059742,0.248225023864555,-0.113980617621681,0.0294702671867326,74888,73685
state_fixed_effects,precipitation,community,Combined saplings + adults,fire_cumulative_mortality_pct,-0.121564744051841,0.0374559703337618,-3.24553717254164,0.00117280753739249,-0.194978284317753,-0.0481512037859292,74888,73685
state_fixed_effects,precipitation,community,Combined saplings + adults,full_survey_period_years,0.407789276251699,0.065506992470277,6.2251259121189,4.8371251263563e-10,0.279395853612728,0.536182698890671,74888,73685
state_fixed_effects,precipitation,community,Combined saplings + adults,insect_cumulative_mortality_pct,-0.0536254932143284,0.0257858241985168,-2.07965015201697,0.0375610291912659,-0.104165597401169,-0.00308538902748767,74888,73685
mean_monthly_CWD,precipitation,community,Combined saplings + adults,disease_cumulative_mortality_pct,-0.0778182596593989,0.0355525604479391,-2.18882293367734,0.0286127891755918,-0.14750112402305,-0.00813539529574782,74888,73685
mean_monthly_CWD,precipitation,community,Combined saplings + adults,fire_cumulative_mortality_pct,-0.129757955032797,0.0372839920354673,-3.48025916616874,0.000501213889097656,-0.202834417802542,-0.0566814922630528,74888,73685
mean_monthly_CWD,precipitation,community,Combined saplings + adults,full_survey_period_years,0.213571605216506,0.0430377651246496,4.96242322522886,6.97714456397838e-07,0.129217772133593,0.297925438299419,74888,73685
mean_monthly_CWD,precipitation,community,Combined saplings + adults,insect_cumulative_mortality_pct,-0.0609367666877912,0.0249409702318928,-2.44323962224491,0.0145583621172465,-0.109820960227432,-0.0120525731481501,74888,73685
mean_monthly_CWD,precipitation,community,Combined saplings + adults,mean_monthly_site_CWD_mm,-0.0468990662602841,0.00668281389366773,-7.01786208721495,2.27193779180784e-12,-0.05999735252301,-0.0338007799975582,74888,73685
no_survey_period,precipitation,community,Combined saplings + adults,cumulative_site_CWD_mm,-0.000376667463139875,4.49405530930095e-05,-8.38146033406219,5.31676191326451e-17,-0.000464750752373498,-0.000288584173906253,74888,73685
no_survey_period,precipitation,community,Combined saplings + adults,disease_cumulative_mortality_pct,-0.0629588314157288,0.0354591260408335,-1.77553251998449,0.0758140613621232,-0.132458564731473,0.00654090190001576,74888,73685
no_survey_period,precipitation,community,Combined saplings + adults,fire_cumulative_mortality_pct,-0.129163687895048,0.0373099950647931,-3.46190578880379,0.000536664003057209,-0.202291116473767,-0.0560362593163284,74888,73685
no_survey_period,precipitation,community,Combined saplings + adults,insect_cumulative_mortality_pct,-0.0576144845791438,0.0249180089682171,-2.31216244655145,0.0207714315292949,-0.106453674130971,-0.0087752950273161,74888,73685
baseline,precipitation,saplings,Saplings,cumulative_site_CWD_mm,-0.000501531332352799,7.46271051025939e-05,-6.72049829165042,1.83068403137303e-11,-0.000647801360388866,-0.000355261304316733,49324,48899
baseline,precipitation,saplings,Saplings,disease_cumulative_mortality_pct,0.061951093184779,0.055722083803621,1.11178708612389,0.266235125238554,-0.0472648645959602,0.171167050965518,49324,48899
baseline,precipitation,saplings,Saplings,fire_cumulative_mortality_pct,0.105534936200178,0.0881752612888941,1.19687693189145,0.231360279879172,-0.067289641720716,0.278359514121073,49324,48899
baseline,precipitation,saplings,Saplings,full_survey_period_years,0.262673682599286,0.0610809697129959,4.30041768874206,1.70803639973104e-05,0.142954243662085,0.382393121536487,49324,48899
baseline,precipitation,saplings,Saplings,insect_cumulative_mortality_pct,-0.128774562915324,0.0522036881583367,-2.46677136153184,0.01363711115857,-0.231094422703648,-0.026454703126999,49324,48899
common_histories,precipitation,saplings,Saplings,cumulative_site_CWD_mm,2.03188783564383e-05,0.000140405389254188,0.144715800898876,0.884939023809217,-0.000254913584718867,0.000295551341431743,7761,7726
common_histories,precipitation,saplings,Saplings,disease_cumulative_mortality_pct,0.106586589125423,0.153837996822974,0.692849564649985,0.488424710911515,-0.19497741069729,0.408150588948136,7761,7726
