"site_id","def","pr","tmmn","tmmx"
"2952655010690",44.95,372.533333333333,-6.31333333333333,1.37583333333333
"2953699010690",690.136666666667,367.366666666667,-1.05388888888889,15.9816666666667
"2953899010690",58.45,357.666666666667,-6.73055555555556,0.918888888888889
"2953995010690",657.743333333333,381.8,-1.15444444444444,15.5927777777778
"2954093010690",649.646666666667,389.366666666667,-1.03416666666667,15.5780555555556
"2954219010690",628.636666666667,393.333333333333,-1.14,15.1777777777778
"2954526010690",605.713333333333,406.1,-1.28416666666667,14.8363888888889
"2954567010690",48.4733333333333,371.966666666667,-6.78416666666667,1.25388888888889
"2954826010690",621.18,397,-1.22666666666667,15.0358333333333
"2956206010690",414.503333333333,456.766666666667,-2.96888888888889,11.1563888888889
"2956464010690",494.396666666667,408.133333333333,-2.10083333333333,12.42
"2956569010690",523.663333333333,382.966666666667,-2.04583333333333,12.605
"2956742010690",605.34,372.233333333333,-1.27055555555556,13.9430555555556
"2956760010690",609.78,374.166666666667,-1.19888888888889,14.12
"2956782010690",631.803333333333,362.9,-0.943055555555556,14.3813888888889
"2957187010690",565.543333333333,362.5,-1.67111111111111,13.0347222222222
"2957511010690",359.99,442.566666666667,-3.90888888888889,10.3925
"2957792010690",493.236666666667,382.966666666667,-2.24722222222222,12.3852777777778
"2958145010690",326.28,458.766666666667,-4.28666666666667,9.87555555555556
"2958285010690",59.51,418.633333333333,-6.95805555555556,0.3425
"2959038010690",343.666666666667,478.633333333333,-4.53388888888889,9.30333333333333
"2959229010690",453.07,432.266666666667,-2.83916666666667,11.6486111111111
"2959248010690",439.353333333333,439.5,-2.96388888888889,11.4502777777778
"2959373010690",329.026666666667,540.1,-4.07055555555556,10.5325
"2960218010690",752.6,385.033333333333,1.16333333333333,15.7583333333333
"2960260010690",766.59,351.466666666667,0.6425,16.1636111111111
"2960302010690",702.85,392.266666666667,0.514722222222222,15.0622222222222
"2960367010690",705.04,387.733333333333,0.624166666666667,15.4233333333333
"2960464010690",748.116666666667,366.5,0.687777777777778,15.2486111111111
"2960558010690",723.493333333333,367.166666666667,0.446388888888889,14.9325
"2960574010690",733.203333333333,366.433333333333,0.498888888888889,15.0997222222222
"2960640010690",80.3233333333333,334.066666666667,-6.94916666666667,1.47
"2960679010690",738.87,353.433333333333,0.461666666666667,15.31
"2961996010690",516.266666666667,395.233333333333,-1.59388888888889,12.6097222222222
"2962219010690",463.193333333333,414.766666666667,-2.32861111111111,12.0086111111111
"2962373010690",463.34,488.133333333333,-1.17666666666667,13.1638888888889
"2962418010690",421.553333333333,474.266666666667,-2.23222222222222,12.0327777777778
"2962524010690",442.436666666667,487.233333333333,-1.63611111111111,12.7747222222222
"2962553010690",442.436666666667,487.233333333333,-1.63611111111111,12.7747222222222
"2962570010690",432.79,495.433333333333,-1.74583333333333,12.6888888888889
"2962720010690",450.586666666667,499.666666666667,-1.34194444444444,12.8847222222222
"2962785010690",466.073333333333,443.333333333333,-1.82416666666667,12.6425
"2962808010690",366.53,493.8,-3.05194444444444,11.1108333333333
"2962992010690",338.366666666667,527.866666666667,-3.19888888888889,10.99
"2963009010690",338.366666666667,527.866666666667,-3.19888888888889,10.99
"2963640010690",465.573333333333,435.333333333333,-2.24138888888889,12.2361111111111
