CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,SPCD,SPGRPCD,STOCKING,TREECOUNT,TOTAGE,CREATED_DATE,MODIFIED_DATE,TREECOUNT_CALC,TPA_UNADJ,CYCLE,SUBCYCLE,DAMAGE_AGENT_CD1_SRS,PCT_AFFECTED_DAMAGE_AGENT1_SRS,DAMAGE_AGENT_CD2_SRS,PCT_AFFECTED_DAMAGE_AGENT2_SRS,DAMAGE_AGENT_CD3_SRS,PCT_AFFECTED_DAMAGE_AGENT3_SRS,AGECD_RMRS,COUNTCHKCD_RMRS,SPCD_ID_CD
55943355010538,55943328010538,2003,44,1,7,7,4,1,802.0,25,0.0004,,,2005-09-08 07:56:19,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943968010538,55943952010538,2003,44,1,7,24,1,1,129.0,4,0.0025,,,2005-09-08 07:56:24,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943970010538,55943952010538,2003,44,1,7,24,1,1,316.0,32,0.0015,,,2005-09-08 07:56:24,2025-03-20 06:42:38,3.0,224.895847,5,1,,,,,,,,,
55943972010538,55943952010538,2003,44,1,7,24,1,1,832.0,27,0.0004,,,2005-09-08 07:56:24,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943974010538,55943952010538,2003,44,1,7,24,2,1,129.0,4,0.0834,,,2005-09-08 07:56:24,2025-03-20 06:42:38,4.0,299.86113,5,1,,,,,,,,,
55943980010538,55943952010538,2003,44,1,7,24,3,1,129.0,4,0.0001,,,2005-09-08 07:56:24,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
55943982010538,55943952010538,2003,44,1,7,24,3,1,316.0,32,0.0001,,,2005-09-08 07:56:24,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943976010538,55943952010538,2003,44,1,7,24,3,1,372.0,42,0.0001,,,2005-09-08 07:56:24,2025-03-20 06:42:38,5.0,374.826412,5,1,,,,,,,,,
55943978010538,55943952010538,2003,44,1,7,24,3,1,832.0,27,0.0001,,,2005-09-08 07:56:24,2025-03-20 06:42:38,4.0,299.86113,5,1,,,,,,,,,
55943984010538,55943952010538,2003,44,1,7,24,4,1,129.0,4,0.0025,,,2005-09-08 07:56:24,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943988010538,55943952010538,2003,44,1,7,24,4,1,806.0,28,0.0004,,,2005-09-08 07:56:24,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943986010538,55943952010538,2003,44,1,7,24,4,1,833.0,26,0.0004,,,2005-09-08 07:56:24,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943770010538,55943754010538,2003,44,1,7,43,1,1,372.0,42,0.0009,,,2005-09-08 07:56:22,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943772010538,55943754010538,2003,44,1,7,43,2,1,261.0,7,0.0002,,,2005-09-08 07:56:22,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943776010538,55943754010538,2003,44,1,7,43,2,1,371.0,30,0.0001,,,2005-09-08 07:56:22,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943774010538,55943754010538,2003,44,1,7,43,2,1,372.0,42,0.0001,,,2005-09-08 07:56:22,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943778010538,55943754010538,2003,44,1,7,43,3,1,261.0,7,0.0002,,,2005-09-08 07:56:22,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943780010538,55943754010538,2003,44,1,7,43,3,1,372.0,42,0.0009,,,2005-09-08 07:56:22,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943235010538,55943218010538,2003,44,1,7,61,1,1,316.0,32,0.0005,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943239010538,55943218010538,2003,44,1,7,61,1,1,409.0,29,0.0004,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943237010538,55943218010538,2003,44,1,7,61,1,1,802.0,25,0.0004,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943233010538,55943218010538,2003,44,1,7,61,1,1,832.0,27,0.0004,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943241010538,55943218010538,2003,44,1,7,61,1,1,931.0,41,0.0004,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943247010538,55943218010538,2003,44,1,7,61,2,1,129.0,4,0.0004,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943243010538,55943218010538,2003,44,1,7,61,2,1,372.0,42,0.0009,,,2005-09-08 07:56:18,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943249010538,55943218010538,2003,44,1,7,61,2,1,802.0,25,0.0004,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943245010538,55943218010538,2003,44,1,7,61,2,1,832.0,27,0.0008,,,2005-09-08 07:56:18,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
55943253010538,55943218010538,2003,44,1,7,61,3,1,421.0,43,0.0005,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943251010538,55943218010538,2003,44,1,7,61,3,1,833.0,26,0.0004,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943257010538,55943218010538,2003,44,1,7,61,4,1,409.0,29,0.0004,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943255010538,55943218010538,2003,44,1,7,61,4,1,802.0,25,0.0004,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943103010538,55943085010538,2003,44,1,7,77,1,1,316.0,32,0.0007,,,2005-09-08 07:56:17,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943107010538,55943085010538,2003,44,1,7,77,4,1,802.0,25,0.0031,,,2005-09-08 07:56:17,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943105010538,55943085010538,2003,44,1,7,77,4,1,837.0,28,0.0031,,,2005-09-08 07:56:17,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
