CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
10179025010661,10179024010661,1985,44,1,1,13,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:24,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179027010661,10179026010661,1985,44,1,1,899,1,1,,1,32,30,,100,,,0,,,6,,,,0,,,1.0,1.0,1.0,,0,0,,5,5,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:24,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179029010661,10179028010661,1985,44,1,3,1,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:24,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179031010661,10179030010661,1985,44,1,3,2,1,1,,0,46,40,,100,,,0,,,6,,50,,0,,,1.0,1.0,1.0,,0,0,39,5,5,,,,,,,,,,,,,,118.0079,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:24,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179066010661,10179065010661,1985,44,1,3,3,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:24,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179068010661,10179067010661,1985,44,1,3,4,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:24,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179070010661,10179069010661,1985,44,1,3,5,1,1,,0,46,40,,100,,,0,,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,5,5,,,,,,,,,,,,,,49.8165,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179089010661,10179088010661,1985,44,1,3,6,1,2,,,31,30,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179114010661,10179113010661,1985,44,1,3,7,1,2,,,46,40,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179135010661,10179134010661,1985,44,1,3,8,1,1,,0,46,40,,100,,,0,,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,5,5,,,,,,,,,,,,,,81.3494,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179162010661,10179161010661,1985,44,1,3,9,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179164010661,10179163010661,1985,44,1,3,10,1,1,,0,46,40,,100,,,0,,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,5,5,,,,,,,,,,,,,,65.3369,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179196010661,10179195010661,1985,44,1,3,11,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179198010661,10179197010661,1985,44,1,3,12,1,1,,0,31,30,,100,,,0,,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,5,5,,,,,,,,,,,,,,74.9284,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179226010661,10179225010661,1985,44,1,3,13,1,1,,1,31,30,,100,,,0,,,6,,,,0,,,1.0,1.0,1.0,,0,0,29,5,5,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179246010661,10179245010661,1985,44,1,3,14,1,1,,0,31,30,,100,,,0,,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,5,5,,,,,,,,,,,,,,101.915,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179271010661,10179270010661,1985,44,1,3,15,1,1,,0,46,40,,100,,,0,,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,5,5,,,,,,,,,,,,,,52.4206,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179294010661,10179293010661,1985,44,1,3,16,1,1,,0,46,40,,100,,,0,,,6,,50,,0,,,1.0,1.0,1.0,,0,0,19,5,5,,,,,,,,,,,,,,34.3818,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179310010661,10179309010661,1985,44,1,3,36,1,1,,0,46,40,,103,,,45,2,,4,,50,,1,,,1.0,1.0,1.0,,0,0,29,1,1,,,,,,,,,,,,,,181.3105,,,,,,,,,,,,,,,,3.143047,5.459767,34.851718,0.633531,0.070392,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179362010661,10179361010661,1985,44,1,3,37,1,1,,1,31,30,,103,,,0,,,6,,,,0,,,1.0,1.0,1.0,,0,0,,5,5,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.268066,6.155982,34.851718,0.842393,0.093599,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179364010661,10179363010661,1985,44,1,3,38,1,1,,0,31,30,,520,,,65,1,,6,,50,,0,,,1.0,1.0,1.0,,18,60,19,2,2,,,,,,,,,,,,,,101.8587,,,,,,,,,,,,,,,,3.166583,3.627571,23.676674,0.72998,0.081109,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179407010661,10179406010661,1985,44,1,3,39,1,1,,0,46,40,,520,,,-999,3,,6,,50,,0,,,1.0,1.0,1.0,,35,270,29,1,1,,,,,,,,,,,,,,10.3699,,,,,,,,,,,,,,,,0.56831,3.657903,23.676674,0.832462,0.092496,2003-09-26 00:00:00,2009-10-29 14:02:25,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179424010661,10179423010661,1985,44,1,3,40,1,1,,0,46,40,,503,,,45,1,,5,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,1,,,,,,,,,,,,,,116.2397,,,,,,,,,,,,,,,,2.921365,2.816757,23.676674,0.734784,0.081643,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179463010661,10179462010661,1985,44,1,3,41,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179465010661,10179464010661,1985,44,1,3,42,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179467010661,10179466010661,1985,44,1,3,43,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179469010661,10179468010661,1985,44,1,3,44,1,1,,0,46,40,,520,,,45,3,,6,,50,,0,,,1.0,1.0,1.0,,5,218,19,2,2,,,,,,,,,,,,,,94.3927,,,,,,,,,,,,,,,,2.107117,2.816757,23.676674,0.748384,0.083154,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179497010661,10179496010661,1985,44,1,3,45,1,1,,0,31,30,,520,,,45,3,,5,,50,,0,,,1.0,1.0,1.0,,15,260,19,2,1,,,,,,,,,,,,,,66.0778,,,,,,,,,,,,,,,,1.347565,2.816757,23.676674,0.768021,0.085336,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179522010661,10179521010661,1985,44,1,3,46,1,1,,0,46,40,,520,,,-999,3,,6,,50,,0,,,1.0,1.0,1.0,,5,270,29,2,2,,,,,,,,,,,,,,58.7662,,,,,,,,,,,,,,,,1.781329,3.657903,23.676674,0.759672,0.084408,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179552010661,10179551010661,1985,44,1,3,47,1,1,,0,31,30,,167,,,45,2,,6,,50,,0,,,1.0,1.0,1.0,,18,283,29,3,3,,,,,,,,,,,,,,72.5222,,,,,,,,,,,,,,,,1.814077,5.459767,34.561515,1.219231,0.13547,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179602010661,10179601010661,1985,44,1,3,48,1,1,,0,46,40,,520,,,85,1,,6,,50,,0,,,1.0,1.0,1.0,,0,0,29,2,2,,,,,,,,,,,,,,93.2212,,,,,,,,,,,,,,,,2.784509,4.307565,23.676674,0.734665,0.081629,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179644010661,10179643010661,1985,44,1,3,49,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179646010661,10179645010661,1985,44,1,3,50,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179648010661,10179647010661,1985,44,1,3,51,1,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179650010661,10179649010661,1985,44,1,3,899,1,1,,1,32,30,,520,,,0,,,6,,,,0,,,1.0,1.0,1.0,,0,0,,5,5,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.308931,3.657903,23.676674,0.825743,0.091749,2003-09-26 00:00:00,2009-10-29 14:02:26,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
